河北综合,#genre#
辽宁卫视,http://121.19.134.215:808/tsfile/live/1017_1.m3u8
山东卫视,http://121.19.134.215:808/tsfile/live/1018_1.m3u8
云南卫视,http://121.19.134.215:808/tsfile/live/0119_1.m3u8
河南卫视,http://121.19.134.215:808/tsfile/live/1019_1.m3u8
黑龙江卫视,http://121.19.134.215:808/tsfile/live/1020_1.m3u8
四川卫视,http://121.19.134.215:808/tsfile/live/1021_1.m3u8
江西卫视,http://121.19.134.215:808/tsfile/live/1022_1.m3u8
贵州卫视,http://121.19.134.215:808/tsfile/live/1023_1.m3u8
深圳卫视,http://121.19.134.215:808/tsfile/live/1024_1.m3u8
湖北卫视,http://121.19.134.215:808/tsfile/live/1025_1.m3u8
东方卫视,http://121.19.134.215:808/tsfile/live/1026_1.m3u8
重庆卫视,http://121.19.134.215:808/tsfile/live/1027_1.m3u8
广东卫视,http://121.19.134.215:808/tsfile/live/1028_1.m3u8
广西卫视,http://121.19.134.215:808/tsfile/live/0113_1.m3u8
吉林卫视,http://121.19.134.215:808/tsfile/live/1029_1.m3u8
陕西卫视,http://121.19.134.215:808/tsfile/live/0136_1.m3u8
内蒙古卫视,http://121.19.134.215:808/tsfile/live/0109_1.m3u8
青海卫视,http://121.19.134.215:808/tsfile/live/0140_1.m3u8
海南卫视,http://121.19.134.215:808/tsfile/live/1030_1.m3u8
宁夏卫视,http://121.19.134.215:808/tsfile/live/0112_1.m3u8
西藏卫视,http://121.19.134.215:808/tsfile/live/0111_1.m3u8
新疆卫视,http://121.19.134.215:808/tsfile/live/0110_1.m3u8
甘肃卫视,http://121.19.134.215:808/tsfile/live/0141_1.m3u8
金鹰卡通,http://121.19.134.215:808/tsfile/live/1032_1.m3u8
山东教育,http://121.19.134.215:808/tsfile/live/1033_1.m3u8
纪实人文,http://121.19.134.215:808/tsfile/live/1034_1.m3u8
CETV1,http://121.19.134.215:808/tsfile/live/1035_1.m3u8
BTV冬奥纪实,http://121.19.134.215:808/tsfile/live/1036_1.m3u8
金鹰纪实,http://121.19.134.215:808/tsfile/live/1037_1.m3u8
CETV2,http://121.19.134.215:808/tsfile/live/1038_1.m3u8
CETV4,http://121.19.134.215:808/tsfile/live/1039_1.m3u8
中国交通,http://121.19.134.215:808/tsfile/live/1040_1.m3u8



河北卫视,http://121.19.134.245:808/tsfile/live/0019_1.m3u8
湖南卫视,http://121.19.134.245:808/tsfile/live/1010_1.m3u8
浙江卫视,http://121.19.134.245:808/tsfile/live/1011_1.m3u8
江苏卫视,http://121.19.134.245:808/tsfile/live/1012_1.m3u8
安徽卫视,http://121.19.134.245:808/tsfile/live/1013_1.m3u8
东南卫视,http://121.19.134.245:808/tsfile/live/1014_1.m3u8
北京卫视,http://121.19.134.245:808/tsfile/live/1015_1.m3u8
天津卫视,http://121.19.134.245:808/tsfile/live/1016_1.m3u8
辽宁卫视,http://121.19.134.245:808/tsfile/live/1017_1.m3u8
山东卫视,http://121.19.134.245:808/tsfile/live/1018_1.m3u8
云南卫视,http://121.19.134.245:808/tsfile/live/0119_1.m3u8
河南卫视,http://121.19.134.245:808/tsfile/live/1019_1.m3u8
黑龙江卫视,http://121.19.134.245:808/tsfile/live/1020_1.m3u8
四川卫视,http://121.19.134.245:808/tsfile/live/1021_1.m3u8
江西卫视,http://121.19.134.245:808/tsfile/live/1022_1.m3u8
贵州卫视,http://121.19.134.245:808/tsfile/live/1023_1.m3u8
深圳卫视,http://121.19.134.245:808/tsfile/live/1024_1.m3u8
湖北卫视,http://121.19.134.245:808/tsfile/live/1025_1.m3u8
东方卫视,http://121.19.134.245:808/tsfile/live/1026_1.m3u8
重庆卫视,http://121.19.134.245:808/tsfile/live/1027_1.m3u8
广东卫视,http://121.19.134.245:808/tsfile/live/1028_1.m3u8
广西卫视,http://121.19.134.245:808/tsfile/live/0113_1.m3u8
吉林卫视,http://121.19.134.245:808/tsfile/live/1029_1.m3u8
陕西卫视,http://121.19.134.245:808/tsfile/live/0136_1.m3u8
内蒙古卫视,http://121.19.134.245:808/tsfile/live/0109_1.m3u8
青海卫视,http://121.19.134.245:808/tsfile/live/0140_1.m3u8
海南卫视,http://121.19.134.245:808/tsfile/live/1030_1.m3u8
宁夏卫视,http://121.19.134.245:808/tsfile/live/0112_1.m3u8
西藏卫视,http://121.19.134.245:808/tsfile/live/0111_1.m3u8
新疆卫视,http://121.19.134.245:808/tsfile/live/0110_1.m3u8
甘肃卫视,http://121.19.134.245:808/tsfile/live/0141_1.m3u8
金鹰卡通,http://121.19.134.245:808/tsfile/live/1032_1.m3u8
山东教育,http://121.19.134.245:808/tsfile/live/1033_1.m3u8
纪实人文,http://121.19.134.245:808/tsfile/live/1034_1.m3u8
CETV1,http://121.19.134.245:808/tsfile/live/1035_1.m3u8
BTV冬奥纪实,http://121.19.134.245:808/tsfile/live/1036_1.m3u8
金鹰纪实,http://121.19.134.245:808/tsfile/live/1037_1.m3u8
CETV2,http://121.19.134.245:808/tsfile/live/1038_1.m3u8
CETV4,http://121.19.134.245:808/tsfile/live/1039_1.m3u8
中国交通,http://121.19.134.245:808/tsfile/live/1040_1.m3u8

河北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
山西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
山东教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
东南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
河南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
广西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
江西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
北京卡酷,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
冬奥纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
云南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
贵州卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
延边卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
内蒙古卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
央视文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
哒啵电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226951/index.m3u8
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226954/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
陕西一套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西二套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/1.m3u8
陕西三套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/1.m3u8
陕西四套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西五套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
陕西六套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226362/1.m3u8
陕西七套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
陕西八套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
西安新闻综合,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
西安都市,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226367/1.m3u8
西安商务资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8
西安影视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
西安丝路,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
咸阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
杨凌-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8
延安-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226374/1.m3u8
延安-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226375/1.m3u8
铜川-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
铜川-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8
宝鸡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
宝鸡-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226384/1.m3u8
宁强-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226390/1.m3u8
宁强-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
汉中-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
汉中-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
佛坪-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
镇巴-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
略阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
西乡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
榆林-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226377/1.m3u8
商洛-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
渭南-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226376/1.m3u8
安康-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226385/1.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
山东教育卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
家庭理财,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
奕坦春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8

湖南卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5778#http://www.biaozhun114.com/dl/dl666/gzyd.php?6089#http://www.biaozhun114.com/dl/dl666/gzyd.php?5707
江苏卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5751#http://www.biaozhun114.com/dl/dl666/gzyd.php?6029
浙江卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5750#http://www.biaozhun114.com/dl/dl666/gzyd.php?5780#http://www.biaozhun114.com/dl/dl666/gzyd.php?6110
东方卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5752#http://www.biaozhun114.com/dl/dl666/gzyd.php?6055
北京卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5754#http://www.biaozhun114.com/dl/dl666/gzyd.php?6049
广东卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5720#http://www.biaozhun114.com/dl/dl666/gzyd.php?6041
山东卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5728#http://www.biaozhun114.com/dl/dl666/gzyd.php?6066
延边卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5721
西藏卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5668
河北卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5713
农林卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5696
东南卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5739
重庆卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5686
江西卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5710
安多卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5694
河南卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5709
新疆卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5759
海南卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5762
兵团卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5722
四川卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5748#http://www.biaozhun114.com/dl/dl666/gzyd.php?6035
新疆卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5697
山西卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5680
陕西卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5681
天津卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5688
辽宁卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5756
吉林卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5767
河北卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5714
湖北卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5772
大湾区卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5708
宁夏卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5677
内蒙古卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5719
深圳卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5712
康巴卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5695
云南卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5687
黑龙江卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5758
青海卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5760
广西卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5711
甘肃卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5755
延边卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5690
安徽卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5716
厦门卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5761
重庆卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6038
湖北卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6044
江西卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6063
安徽卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6072
深圳卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6069
河南卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6032
天津卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6067
黑龙江卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6052
吉林卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6078
东南卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6061
河北卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6058
辽宁卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6050
厦门卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6246
海南卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6298
三沙卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6324
青海卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6301
甘肃卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?6260
山东教育卫视,http://www.biaozhun114.com/dl/dl666/gzyd.php?5764
卡酷少儿,http://www.biaozhun114.com/dl/dl666/gzyd.php?5732
嘉佳卡通,http://www.biaozhun114.com/dl/dl666/gzyd.php?5779
优曼卡通,http://www.biaozhun114.com/dl/dl666/gzyd.php?5763
金鹰卡通,http://www.biaozhun114.com/dl/dl666/gzyd.php?6296#http://www.biaozhun114.com/dl/dl666/gzyd.php?5730
哈哈炫动,http://www.biaozhun114.com/dl/dl666/gzyd.php?5689
CCTV-电视指南,http://www.biaozhun114.com/dl/dl666/gzyd.php?5673
CCTV-怀旧剧场,http://www.biaozhun114.com/dl/dl666/gzyd.php?5765
CCTV-兵器科技,http://www.biaozhun114.com/dl/dl666/gzyd.php?5676
CCTV-中央文化精品,http://www.biaozhun114.com/dl/dl666/gzyd.php?5675
CCTV-世界地理,http://www.biaozhun114.com/dl/dl666/gzyd.php?5731
CCTV-高尔夫网球,http://www.biaozhun114.com/dl/dl666/gzyd.php?5733
CCTV-第一剧场,http://www.biaozhun114.com/dl/dl666/gzyd.php?5702
CCTV-女性时尚,http://www.biaozhun114.com/dl/dl666/gzyd.php?5699
CCTV-风云剧场,http://www.biaozhun114.com/dl/dl666/gzyd.php?5700
CCTV-风云音乐,http://www.biaozhun114.com/dl/dl666/gzyd.php?5698
CCTV-风云足球,http://www.biaozhun114.com/dl/dl666/gzyd.php?5734
CCTV-风云音乐,http://www.biaozhun114.com/dl/dl666/gzyd.php?6083
CCTV-风云剧场,http://www.biaozhun114.com/dl/dl666/gzyd.php?6107
CCTV女性时尚,http://www.biaozhun114.com/dl/dl666/gzyd.php?6104
CCTV-世界地理,http://www.biaozhun114.com/dl/dl666/gzyd.php?6071
CCTV-中央文化精品,http://www.biaozhun114.com/dl/dl666/gzyd.php?6100
CCTV-怀旧剧场,http://www.biaozhun114.com/dl/dl666/gzyd.php?6097
CCTV-高尔夫网球,http://www.biaozhun114.com/dl/dl666/gzyd.php?6114
CCTV-第一剧场,http://www.biaozhun114.com/dl/dl666/gzyd.php?6124
CCTV-央视台球,http://www.biaozhun114.com/dl/dl666/gzyd.php?6117
CCTV-央视台球,http://www.biaozhun114.com/dl/dl666/gzyd.php?6156
CCTV-风云足球,http://www.biaozhun114.com/dl/dl666/gzyd.php?6153
CCTV-电视指南,http://www.biaozhun114.com/dl/dl666/gzyd.php?6120
CCTV-兵器科技,http://www.biaozhun114.com/dl/dl666/gzyd.php?6111
CCTV-女性时尚,http://www.biaozhun114.com/dl/dl666/gzyd.php?6311
CCTV-中视购物,http://www.biaozhun114.com/dl/dl666/gzyd.php?6335
CCTV-第一剧场,http://www.biaozhun114.com/dl/dl666/gzyd.php?6315
CCTV-风云音乐,http://www.biaozhun114.com/dl/dl666/gzyd.php?6308
中央新影-中学生,http://www.biaozhun114.com/dl/dl666/gzyd.php?5663
中央新影-老故事,http://www.biaozhun114.com/dl/dl666/gzyd.php?5738
中央新影-发现之旅,http://www.biaozhun114.com/dl/dl666/gzyd.php?6162
国学频道,http://www.biaozhun114.com/dl/dl666/gzyd.php?5692
摄影频道,http://www.biaozhun114.com/dl/dl666/gzyd.php?5683
书画,http://www.biaozhun114.com/dl/dl666/gzyd.php?5757
天元围棋,http://www.biaozhun114.com/dl/dl666/gzyd.php?5753
上海纪实人文,http://www.biaozhun114.com/dl/dl666/gzyd.php?5717
湖南金鹰纪实,http://www.biaozhun114.com/dl/dl666/gzyd.php?5671#http://www.biaozhun114.com/dl/dl666/gzyd.php?6064
北京纪实科教,http://www.biaozhun114.com/dl/dl666/gzyd.php?6075#http://www.biaozhun114.com/dl/dl666/gzyd.php?6105
上海纪实人文,http://www.biaozhun114.com/dl/dl666/gzyd.php?6144
家有购物,http://www.biaozhun114.com/dl/dl666/gzyd.php?6068
家有购物,http://www.biaozhun114.com/dl/dl666/gzyd.php?605
聚鲨环球精选,http://www.biaozhun114.com/dl/dl666/gzyd.php?6148
财富天下,http://www.biaozhun114.com/dl/dl666/gzyd.php?6145
快乐垂钓,http://www.biaozhun114.com/dl/dl666/gzyd.php?6190
新视觉HD,http://www.biaozhun114.com/dl/dl666/gzyd.php?6188
欢乐剧场4K,http://www.biaozhun114.com/dl/dl666/gzyd.php?6210
动漫秀场,http://www.biaozhun114.com/dl/dl666/gzyd.php?6211
法治天地,http://www.biaozhun114.com/dl/dl666/gzyd.php?6199
生活时尚,http://www.biaozhun114.com/dl/dl666/gzyd.php?6207
乐游,http://www.biaozhun114.com/dl/dl666/gzyd.php?6214
快乐垂钓,http://www.biaozhun114.com/dl/dl666/gzyd.php?6224
动漫秀场,http://www.biaozhun114.com/dl/dl666/gzyd.php?6215
